Target,Model,Percentile,EF,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,RIE,AUC_ROC,BEDROC
jnk2,TranformerCPI,5.0,0.505,40,1240,62,1.01,0.332,0.497,0.487,2.526,-0.021,-0.02,0.505,0.555,0.014
kif11,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.381,0.0
kif11,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.381,0.0
kif11,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.381,0.0
upa,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.524,0.008
upa,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.524,0.008
upa,TranformerCPI,5.0,1.014,40,1240,62,2.027,0.503,1.014,0.5,5.068,0.001,0.001,1.014,0.524,0.008
pygl-in,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.327,0.002
pygl-in,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.327,0.002
pygl-in,TranformerCPI,5.0,0.505,40,1240,62,1.01,0.332,0.497,0.487,2.525,-0.021,-0.02,0.505,0.327,0.002
itk,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.565,0.0
itk,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.565,0.0
itk,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.565,0.0
pim-1,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.489,0.023
pim-1,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.489,0.023
pim-1,TranformerCPI,5.0,1.511,40,1240,62,3.022,0.606,1.537,0.513,7.556,0.021,0.021,1.511,0.489,0.023
hiv1rt,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.516,0.004
hiv1rt,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.516,0.004
hiv1rt,TranformerCPI,5.0,0.508,40,1240,62,1.016,0.333,0.5,0.487,2.54,-0.021,-0.02,0.508,0.516,0.004
bcl2,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.647,0.005
bcl2,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.647,0.005
bcl2,TranformerCPI,5.0,1.002,40,1240,62,2.005,0.501,1.003,0.5,5.012,0.0,0.0,1.002,0.647,0.005
adrb2,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.544,0.04
adrb2,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.544,0.04
adrb2,TranformerCPI,5.0,1.514,40,1240,62,3.029,0.606,1.541,0.513,7.572,0.022,0.021,1.514,0.544,0.04
pde5,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.616,0.069
pde5,TranformerCPI,1.0,2.558,40,1240,13,1.073,0.73,2.699,0.508,8.253,0.029,0.025,2.558,0.616,0.069
pde5,TranformerCPI,5.0,1.51,40,1240,62,3.02,0.606,1.536,0.513,7.549,0.021,0.021,1.51,0.616,0.069
pde4b,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.61,0.001
pde4b,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.61,0.001
pde4b,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.61,0.001
ctsk,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.435,0.0
ctsk,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.435,0.0
ctsk,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.435,0.0
pnp,TranformerCPI,0.5,5.138,40,1240,7,1.16,0.856,5.959,0.512,16.573,0.057,0.04,5.138,0.289,0.059
pnp,TranformerCPI,1.0,2.569,40,1240,13,1.077,0.73,2.71,0.508,8.286,0.029,0.025,2.569,0.289,0.059
pnp,TranformerCPI,5.0,1.516,40,1240,62,3.032,0.607,1.543,0.513,7.58,0.022,0.021,1.516,0.289,0.059
mmp2,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.525,0.0
mmp2,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.525,0.0
mmp2,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.525,0.0
rock-1,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.441,0.057
rock-1,TranformerCPI,1.0,2.515,40,1240,13,1.055,0.726,2.648,0.508,8.112,0.028,0.024,2.515,0.441,0.057
rock-1,TranformerCPI,5.0,1.509,40,1240,62,3.018,0.605,1.535,0.513,7.544,0.021,0.021,1.509,0.441,0.057
cdk2,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.522,0.155
cdk2,TranformerCPI,1.0,8.155,40,1240,13,3.42,0.915,10.708,0.539,26.305,0.134,0.115,8.155,0.522,0.155
cdk2,TranformerCPI,5.0,2.027,40,1240,62,4.054,0.677,2.099,0.527,10.136,0.043,0.042,2.027,0.522,0.155
catl,TranformerCPI,0.5,5.138,40,1240,7,1.16,0.856,5.959,0.512,16.573,0.057,0.04,5.138,0.597,0.174
catl,TranformerCPI,1.0,5.138,40,1240,13,2.154,0.856,5.959,0.522,16.573,0.078,0.067,5.137,0.597,0.174
catl,TranformerCPI,5.0,3.537,40,1240,62,7.075,0.794,3.864,0.566,17.686,0.106,0.104,3.537,0.597,0.174
dhfr,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.515,0.059
dhfr,TranformerCPI,1.0,2.55,40,1240,13,1.069,0.729,2.689,0.508,8.226,0.029,0.025,2.55,0.515,0.059
dhfr,TranformerCPI,5.0,2.007,40,1240,62,4.013,0.675,2.076,0.526,10.033,0.042,0.041,2.007,0.515,0.059
aurka,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.511,0.036
aurka,TranformerCPI,1.0,2.523,40,1240,13,1.058,0.727,2.658,0.508,8.138,0.029,0.024,2.523,0.511,0.036
aurka,TranformerCPI,5.0,0.505,40,1240,62,1.009,0.332,0.496,0.487,2.523,-0.021,-0.02,0.505,0.511,0.036
sirt2,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.422,0.016
sirt2,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.422,0.016
sirt2,TranformerCPI,5.0,0.5,40,1240,62,1.001,0.33,0.492,0.487,2.502,-0.021,-0.02,0.5,0.422,0.016
pparg,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.459,0.001
pparg,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.459,0.001
pparg,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.459,0.001
src,TranformerCPI,0.5,15.15,40,1240,7,3.421,0.966,28.675,0.541,48.871,0.195,0.137,15.15,0.692,0.313
src,TranformerCPI,1.0,10.1,40,1240,13,4.235,0.935,14.498,0.549,32.581,0.171,0.146,10.1,0.692,0.313
src,TranformerCPI,5.0,4.545,40,1240,62,9.09,0.838,5.154,0.592,22.725,0.148,0.145,4.545,0.692,0.313
gr,TranformerCPI,0.5,10.192,40,1240,7,2.301,0.936,14.694,0.527,32.876,0.126,0.089,10.192,0.76,0.513
gr,TranformerCPI,1.0,17.835,40,1240,13,7.479,0.976,40.644,0.591,57.534,0.316,0.271,17.835,0.76,0.513
gr,TranformerCPI,5.0,10.025,40,1240,62,20.049,0.935,14.338,0.733,50.123,0.378,0.368,10.025,0.76,0.513
sars-hcov,TranformerCPI,0.5,0.0,39,1209,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.451,0.003
sars-hcov,TranformerCPI,1.0,0.0,39,1209,13,0.0,0.0,0.0,0.494,0.0,-0.019,-0.016,0.0,0.451,0.003
sars-hcov,TranformerCPI,5.0,0.514,39,1209,61,1.011,0.336,0.505,0.487,2.592,-0.02,-0.02,0.514,0.451,0.003
cox2,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.657,0.053
cox2,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.657,0.053
cox2,TranformerCPI,5.0,2.043,40,1240,62,4.086,0.679,2.116,0.527,10.214,0.044,0.043,2.043,0.657,0.053
vegfr1,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.551,0.069
vegfr1,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.551,0.069
vegfr1,TranformerCPI,5.0,2.0,40,1240,62,4.0,0.674,2.069,0.526,10.0,0.042,0.041,2.0,0.551,0.069
pdk1,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.533,0.052
pdk1,TranformerCPI,1.0,2.517,40,1240,13,1.055,0.726,2.651,0.508,8.118,0.029,0.024,2.517,0.533,0.052
pdk1,TranformerCPI,5.0,2.013,40,1240,62,4.027,0.676,2.084,0.526,10.067,0.042,0.041,2.013,0.533,0.052
erbb2,TranformerCPI,0.5,5.92,40,1240,7,1.337,0.876,7.081,0.514,19.097,0.068,0.048,5.92,0.717,0.261
erbb2,TranformerCPI,1.0,8.073,40,1240,13,3.385,0.914,10.563,0.538,26.041,0.133,0.114,8.073,0.717,0.261
erbb2,TranformerCPI,5.0,5.017,40,1240,62,10.034,0.853,5.793,0.604,25.085,0.168,0.164,5.017,0.717,0.261
tk,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.409,0.0
tk,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.409,0.0
tk,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.409,0.0
ace,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.322,0.0
ace,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.322,0.0
ace,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.322,0.0
17betahsd1,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.405,0.0
17betahsd1,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.405,0.0
17betahsd1,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.405,0.0
er-beta,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.348,0.0
er-beta,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.348,0.0
er-beta,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.348,0.0
pim-2,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.583,0.022
pim-2,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.583,0.022
pim-2,TranformerCPI,5.0,2.519,40,1240,62,5.038,0.726,2.653,0.539,12.594,0.064,0.062,2.519,0.583,0.022
ts,TranformerCPI,0.5,0.0,40,1239,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.76,0.069
ts,TranformerCPI,1.0,2.542,40,1239,13,1.067,0.728,2.679,0.508,8.206,0.029,0.025,2.542,0.76,0.069
ts,TranformerCPI,5.0,2.0,40,1239,62,4.003,0.674,2.069,0.526,10.008,0.042,0.041,2.0,0.76,0.069
jnk1,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.607,0.048
jnk1,TranformerCPI,1.0,2.725,40,1240,13,1.143,0.743,2.891,0.509,8.79,0.032,0.028,2.725,0.607,0.048
jnk1,TranformerCPI,5.0,1.524,40,1240,62,3.048,0.608,1.551,0.514,7.621,0.022,0.021,1.524,0.607,0.048
tpa,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.596,0.008
tpa,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.596,0.008
tpa,TranformerCPI,5.0,1.003,40,1240,62,2.005,0.501,1.003,0.5,5.013,0.0,0.0,1.003,0.596,0.008
hiv1pr,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.472,0.0
hiv1pr,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.472,0.0
hiv1pr,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.472,0.0
pr,TranformerCPI,0.5,10.34,40,1240,7,2.335,0.938,15.015,0.527,33.355,0.128,0.091,10.34,0.633,0.242
pr,TranformerCPI,1.0,7.755,40,1240,13,3.252,0.909,10.009,0.537,25.016,0.127,0.109,7.755,0.633,0.242
pr,TranformerCPI,5.0,2.534,40,1240,62,5.069,0.728,2.671,0.54,12.672,0.064,0.063,2.534,0.633,0.242
alr2,TranformerCPI,0.5,5.108,40,1240,7,1.153,0.855,5.919,0.512,16.478,0.057,0.04,5.108,0.539,0.153
alr2,TranformerCPI,1.0,2.554,40,1240,13,1.071,0.729,2.694,0.508,8.239,0.029,0.025,2.554,0.539,0.153
alr2,TranformerCPI,5.0,3.015,40,1240,62,6.03,0.764,3.232,0.552,15.074,0.084,0.082,3.015,0.539,0.153
aurkb,TranformerCPI,0.5,5.062,40,1240,7,1.143,0.854,5.855,0.512,16.331,0.056,0.039,5.062,0.672,0.17
aurkb,TranformerCPI,1.0,5.062,40,1240,13,2.123,0.854,5.855,0.522,16.331,0.076,0.065,5.062,0.672,0.17
aurkb,TranformerCPI,5.0,4.556,40,1240,62,9.112,0.838,5.169,0.592,22.781,0.149,0.145,4.556,0.672,0.17
mk2,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.622,0.05
mk2,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.622,0.05
mk2,TranformerCPI,5.0,2.012,40,1240,62,4.024,0.676,2.082,0.526,10.06,0.042,0.041,2.012,0.622,0.05
adam17,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.582,0.0
adam17,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.582,0.0
adam17,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.582,0.0
egfr,TranformerCPI,0.5,10.05,40,1240,7,2.269,0.935,14.391,0.526,32.419,0.124,0.088,10.05,0.745,0.202
egfr,TranformerCPI,1.0,5.025,40,1240,13,2.107,0.853,5.804,0.522,16.21,0.076,0.065,5.025,0.745,0.202
egfr,TranformerCPI,5.0,5.025,40,1240,62,10.05,0.853,5.804,0.604,25.125,0.169,0.164,5.025,0.745,0.202
p38-alpha,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.456,0.003
p38-alpha,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.456,0.003
p38-alpha,TranformerCPI,5.0,0.501,40,1240,62,1.002,0.33,0.493,0.487,2.504,-0.021,-0.02,0.501,0.456,0.003
inha,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.191,0.0
inha,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.191,0.0
inha,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.191,0.0
akt1,TranformerCPI,0.5,11.83,40,1240,7,2.671,0.949,18.513,0.532,38.161,0.149,0.105,11.83,0.784,0.284
akt1,TranformerCPI,1.0,8.066,40,1240,13,3.382,0.913,10.551,0.538,26.019,0.133,0.114,8.066,0.784,0.284
akt1,TranformerCPI,5.0,5.514,40,1240,62,11.028,0.866,6.491,0.617,27.57,0.189,0.184,5.514,0.784,0.284
11betahsd1,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.387,0.017
11betahsd1,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.387,0.017
11betahsd1,TranformerCPI,5.0,1.016,40,1240,62,2.031,0.504,1.016,0.5,5.078,0.001,0.001,1.016,0.387,0.017
igf1r,TranformerCPI,0.5,5.815,40,1240,7,1.313,0.874,6.927,0.514,18.758,0.066,0.047,5.815,0.786,0.336
igf1r,TranformerCPI,1.0,10.573,40,1240,13,4.434,0.939,15.527,0.552,34.106,0.18,0.154,10.573,0.786,0.336
igf1r,TranformerCPI,5.0,6.016,40,1240,62,12.031,0.878,7.223,0.63,30.078,0.21,0.205,6.016,0.786,0.336
cox1,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.561,0.044
cox1,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.561,0.044
cox1,TranformerCPI,5.0,1.501,40,1240,62,3.003,0.604,1.527,0.513,7.507,0.021,0.02,1.501,0.561,0.044
tie2,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.758,0.13
tie2,TranformerCPI,1.0,5.45,40,1240,13,2.285,0.865,6.399,0.524,17.581,0.084,0.072,5.45,0.758,0.13
tie2,TranformerCPI,5.0,3.556,40,1240,62,7.113,0.795,3.888,0.566,17.782,0.107,0.104,3.556,0.758,0.13
jnk3,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.537,0.011
jnk3,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.537,0.011
jnk3,TranformerCPI,5.0,1.008,40,1240,62,2.017,0.502,1.009,0.5,5.042,0.0,0.0,1.008,0.537,0.011
vegfr2,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.723,0.062
vegfr2,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.723,0.062
vegfr2,TranformerCPI,5.0,3.002,40,1240,62,6.005,0.763,3.217,0.552,15.012,0.084,0.082,3.002,0.723,0.062
na,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.315,0.0
na,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.315,0.0
na,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.315,0.0
ache,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.459,0.0
ache,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.459,0.0
ache,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.459,0.0
fgfr1,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.757,0.01
fgfr1,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.757,0.01
fgfr1,TranformerCPI,5.0,0.508,40,1240,62,1.016,0.333,0.5,0.487,2.541,-0.021,-0.02,0.508,0.757,0.01
tp,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.384,0.0
tp,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.384,0.0
tp,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.384,0.0
pygl-out,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.476,0.0
pygl-out,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.476,0.0
pygl-out,TranformerCPI,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.476,0.0
fxa,TranformerCPI,0.5,5.97,40,1240,7,1.348,0.877,7.155,0.514,19.258,0.068,0.048,5.97,0.556,0.097
fxa,TranformerCPI,1.0,2.714,40,1240,13,1.138,0.742,2.878,0.509,8.754,0.032,0.028,2.714,0.556,0.097
fxa,TranformerCPI,5.0,1.012,40,1240,62,2.024,0.503,1.012,0.5,5.059,0.0,0.0,1.012,0.556,0.097
gba,TranformerCPI,0.5,10.292,40,1240,7,2.324,0.937,14.909,0.527,33.199,0.128,0.09,10.292,0.621,0.202
gba,TranformerCPI,1.0,7.719,40,1240,13,3.237,0.909,9.946,0.536,24.899,0.126,0.108,7.719,0.621,0.202
gba,TranformerCPI,5.0,2.531,40,1240,62,5.061,0.727,2.667,0.54,12.654,0.064,0.062,2.531,0.621,0.202
gsk3b,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.56,0.056
gsk3b,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.56,0.056
gsk3b,TranformerCPI,5.0,2.512,40,1240,62,5.025,0.726,2.646,0.539,12.563,0.063,0.062,2.512,0.56,0.056
ppara,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.432,0.008
ppara,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.432,0.008
ppara,TranformerCPI,5.0,0.5,40,1240,62,1.0,0.33,0.492,0.487,2.5,-0.021,-0.02,0.5,0.432,0.008
hdac8,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.479,0.014
hdac8,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.479,0.014
hdac8,TranformerCPI,5.0,1.011,40,1240,62,2.023,0.503,1.012,0.5,5.057,0.0,0.0,1.011,0.479,0.014
qpct,TranformerCPI,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.613,0.018
qpct,TranformerCPI,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.613,0.018
qpct,TranformerCPI,5.0,1.522,40,1240,62,3.044,0.608,1.549,0.513,7.611,0.022,0.021,1.522,0.613,0.018
hmgr,TranformerCPI,0.5,5.154,40,1240,7,1.164,0.857,5.983,0.512,16.626,0.057,0.04,5.154,0.522,0.053
hmgr,TranformerCPI,1.0,2.577,40,1240,13,1.081,0.731,2.72,0.509,8.313,0.03,0.025,2.577,0.522,0.053
hmgr,TranformerCPI,5.0,0.507,40,1240,62,1.014,0.333,0.499,0.487,2.535,-0.021,-0.02,0.507,0.522,0.053
11betahsd1,RF-Score-VS@IGN,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.658,0.068
11betahsd1,RF-Score-VS@IGN,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.658,0.068
11betahsd1,RF-Score-VS@IGN,5.0,2.05,40,1240,62,4.1,0.68,2.124,0.527,10.25,0.044,0.043,2.05,0.658,0.068
17betahsd1,RF-Score-VS@IGN,0.5,4.38,40,1240,7,0.989,0.832,4.936,0.51,14.129,0.046,0.033,4.38,0.741,0.159
17betahsd1,RF-Score-VS@IGN,1.0,4.72,40,1240,13,1.979,0.843,5.388,0.52,15.226,0.07,0.06,4.72,0.741,0.159
17betahsd1,RF-Score-VS@IGN,5.0,3.96,40,1240,62,7.92,0.815,4.393,0.576,19.8,0.124,0.121,3.96,0.741,0.159
a2a,RF-Score-VS@IGN,0.5,26.31,40,1240,7,5.941,0.994,168.294,0.574,84.871,0.348,0.246,26.31,0.838,0.623
a2a,RF-Score-VS@IGN,1.0,21.25,40,1240,13,8.911,0.985,65.385,0.61,68.548,0.381,0.326,21.25,0.838,0.623
a2a,RF-Score-VS@IGN,5.0,9.9,40,1240,62,19.8,0.934,14.076,0.73,49.5,0.373,0.363,9.9,0.838,0.623
ace,RF-Score-VS@IGN,0.5,30.88,40,1240,7,6.973,1.0,7720.0,0.587,99.613,0.411,0.29,30.88,0.981,0.961
ace,RF-Score-VS@IGN,1.0,30.88,40,1240,13,12.95,1.0,7720.0,0.662,99.613,0.562,0.48,30.88,0.981,0.961
