Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
jnk2,NNscore2.0/GlideSP,0.5,NEF,,5.004,16.142,5.004,40,1240,7,1.13,0.852,5.775,0.512,16.142,0.055,0.039,0.617,0.204
jnk2,NNscore2.0/GlideSP,1.0,NEF,,7.51,24.226,7.51,40,1240,13,3.149,0.906,9.591,0.535,24.226,0.122,0.105,0.617,0.204
jnk2,NNscore2.0/GlideSP,5.0,NEF,,4.071,13.132,4.071,40,1240,62,8.142,0.819,4.535,0.579,20.355,0.129,0.125,0.617,0.204
jnk3,NNscore2.0/GlideSP,0.5,NEF,,4.429,14.287,4.429,40,1240,7,1.0,0.833,5.001,0.51,14.287,0.047,0.033,0.65,0.139
jnk3,NNscore2.0/GlideSP,1.0,NEF,,4.77,15.387,4.77,40,1240,13,2.0,0.845,5.456,0.52,15.387,0.071,0.061,0.65,0.139
jnk3,NNscore2.0/GlideSP,5.0,NEF,,2.033,6.558,2.033,40,1240,62,4.066,0.678,2.105,0.527,10.165,0.043,0.042,0.65,0.139
kif11,NNscore2.0/GlideSP,0.5,NEF,,8.636,27.858,8.636,40,1240,7,1.95,0.921,11.585,0.522,27.858,0.105,0.074,0.765,0.137
kif11,NNscore2.0/GlideSP,1.0,NEF,,4.65,15.0,4.65,40,1240,13,1.95,0.841,5.294,0.52,15.0,0.069,0.059,0.765,0.137
kif11,NNscore2.0/GlideSP,5.0,NEF,,1.982,6.394,1.982,40,1240,62,3.964,0.672,2.049,0.525,9.91,0.041,0.04,0.765,0.137
lck,NNscore2.0/GlideSP,0.5,NEF,,4.3,13.871,4.3,40,1240,7,0.971,0.829,4.831,0.51,13.871,0.045,0.032,0.661,0.077
lck,NNscore2.0/GlideSP,1.0,NEF,,2.32,7.484,2.32,40,1240,13,0.973,0.708,2.427,0.507,7.484,0.025,0.021,0.661,0.077
lck,NNscore2.0/GlideSP,5.0,NEF,,0.987,3.184,0.987,40,1240,62,1.974,0.497,0.987,0.5,4.935,-0.001,-0.001,0.661,0.077
mdm2,NNscore2.0/GlideSP,0.5,NEF,,9.983,32.203,9.983,40,1240,7,2.254,0.934,14.25,0.526,32.203,0.124,0.087,0.77,0.172
mdm2,NNscore2.0/GlideSP,1.0,NEF,,4.99,16.097,4.99,40,1240,13,2.093,0.852,5.755,0.522,16.097,0.075,0.064,0.77,0.172
mdm2,NNscore2.0/GlideSP,5.0,NEF,,4.493,14.494,4.493,40,1240,62,8.986,0.836,5.085,0.59,22.465,0.146,0.143,0.77,0.172
mk2,NNscore2.0/GlideSP,0.5,NEF,,10.486,33.826,10.486,40,1240,7,2.368,0.939,15.335,0.528,33.826,0.13,0.092,0.626,0.192
mk2,NNscore2.0/GlideSP,1.0,NEF,,5.24,16.903,5.24,40,1240,13,2.197,0.859,6.102,0.523,16.903,0.08,0.068,0.626,0.192
mk2,NNscore2.0/GlideSP,5.0,NEF,,2.666,8.6,2.666,40,1240,62,5.332,0.738,2.823,0.543,13.33,0.07,0.068,0.626,0.192
mmp2,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.588,0.068
mmp2,NNscore2.0/GlideSP,1.0,NEF,,2.36,7.613,2.36,40,1240,13,0.99,0.712,2.472,0.507,7.613,0.026,0.022,0.588,0.068
mmp2,NNscore2.0/GlideSP,5.0,NEF,,1.485,4.79,1.485,40,1240,62,2.97,0.601,1.509,0.513,7.425,0.02,0.02,0.588,0.068
na,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.902,0.099
na,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.902,0.099
na,NNscore2.0/GlideSP,5.0,NEF,,5.995,19.339,5.995,40,1240,62,11.99,0.878,7.193,0.629,29.975,0.209,0.204,0.902,0.099
p38-alpha,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.601,0.015
p38-alpha,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.601,0.015
p38-alpha,NNscore2.0/GlideSP,5.0,NEF,,1.478,4.768,1.478,40,1240,62,2.956,0.6,1.502,0.512,7.39,0.02,0.02,0.601,0.015
parp-1,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.653,0.046
parp-1,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.653,0.046
parp-1,NNscore2.0/GlideSP,5.0,NEF,,0.989,3.19,0.989,40,1240,62,1.978,0.497,0.989,0.5,4.945,-0.0,-0.0,0.653,0.046
pde4b,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.632,0.023
pde4b,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.632,0.023
pde4b,NNscore2.0/GlideSP,5.0,NEF,,1.987,6.41,1.987,40,1240,62,3.974,0.673,2.055,0.525,9.935,0.041,0.04,0.632,0.023
pde5,NNscore2.0/GlideSP,0.5,NEF,,4.609,14.868,4.609,40,1240,7,1.041,0.84,5.239,0.511,14.868,0.05,0.035,0.614,0.133
pde5,NNscore2.0/GlideSP,1.0,NEF,,4.96,16.0,4.96,40,1240,13,2.08,0.851,5.714,0.521,16.0,0.074,0.064,0.614,0.133
pde5,NNscore2.0/GlideSP,5.0,NEF,,2.602,8.394,2.602,40,1240,62,5.204,0.733,2.749,0.541,13.01,0.067,0.065,0.614,0.133
pdk1,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.693,0.025
pdk1,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.693,0.025
pdk1,NNscore2.0/GlideSP,5.0,NEF,,2.081,6.713,2.081,40,1240,62,4.162,0.683,2.159,0.528,10.405,0.045,0.044,0.693,0.025
pi3kg,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.606,0.035
pi3kg,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.606,0.035
pi3kg,NNscore2.0/GlideSP,5.0,NEF,,1.526,4.923,1.526,40,1240,62,3.052,0.608,1.553,0.514,7.63,0.022,0.021,0.606,0.035
pim-1,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.653,0.052
pim-1,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.653,0.052
pim-1,NNscore2.0/GlideSP,5.0,NEF,,1.982,6.394,1.982,40,1240,62,3.964,0.672,2.049,0.525,9.91,0.041,0.04,0.653,0.052
pim-2,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.585,0.093
pim-2,NNscore2.0/GlideSP,1.0,NEF,,2.38,7.677,2.38,40,1240,13,0.998,0.714,2.495,0.507,7.677,0.026,0.022,0.585,0.093
pim-2,NNscore2.0/GlideSP,5.0,NEF,,3.047,9.829,3.047,40,1240,62,6.094,0.766,3.27,0.553,15.235,0.086,0.084,0.585,0.093
pnp,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.751,0.086
pnp,NNscore2.0/GlideSP,1.0,NEF,,2.37,7.645,2.37,40,1240,13,0.994,0.713,2.483,0.507,7.645,0.026,0.022,0.751,0.086
pnp,NNscore2.0/GlideSP,5.0,NEF,,2.486,8.019,2.486,40,1240,62,4.972,0.723,2.616,0.538,12.43,0.062,0.061,0.751,0.086
ppara,NNscore2.0/GlideSP,0.5,NEF,,9.982,32.2,9.982,40,1240,7,2.254,0.934,14.248,0.526,32.2,0.124,0.087,0.751,0.248
ppara,NNscore2.0/GlideSP,1.0,NEF,,7.49,24.161,7.49,40,1240,13,3.141,0.905,9.558,0.535,24.161,0.122,0.104,0.751,0.248
ppara,NNscore2.0/GlideSP,5.0,NEF,,5.779,18.642,5.779,40,1240,62,11.558,0.873,6.874,0.623,28.895,0.2,0.195,0.751,0.248
pparg,NNscore2.0/GlideSP,0.5,NEF,,9.5,30.645,9.5,40,1240,7,2.145,0.93,13.256,0.525,30.645,0.117,0.082,0.643,0.226
pparg,NNscore2.0/GlideSP,1.0,NEF,,4.75,15.323,4.75,40,1240,13,1.992,0.844,5.429,0.52,15.323,0.07,0.06,0.643,0.226
pparg,NNscore2.0/GlideSP,5.0,NEF,,3.5,11.29,3.5,40,1240,62,7.0,0.792,3.818,0.565,17.5,0.105,0.102,0.643,0.226
pr,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.641,0.002
pr,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.641,0.002
pr,NNscore2.0/GlideSP,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.641,0.002
prkcq,NNscore2.0/GlideSP,0.5,NEF,,5.263,16.977,5.263,40,1240,7,1.188,0.86,6.135,0.512,16.977,0.059,0.041,0.802,0.267
prkcq,NNscore2.0/GlideSP,1.0,NEF,,7.89,25.452,7.89,40,1240,13,3.309,0.911,10.242,0.537,25.452,0.129,0.111,0.802,0.267
prkcq,NNscore2.0/GlideSP,5.0,NEF,,6.316,20.374,6.316,40,1240,62,12.632,0.885,7.676,0.637,31.58,0.223,0.217,0.802,0.267
pygl-in,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.528,0.016
pygl-in,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.528,0.016
pygl-in,NNscore2.0/GlideSP,5.0,NEF,,0.994,3.206,0.994,40,1240,62,1.988,0.498,0.994,0.5,4.97,-0.0,-0.0,0.528,0.016
pygl-out,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.703,0.039
pygl-out,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.703,0.039
pygl-out,NNscore2.0/GlideSP,5.0,NEF,,1.495,4.823,1.495,40,1240,62,2.99,0.603,1.52,0.513,7.475,0.021,0.02,0.703,0.039
qpct,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.454,0.001
qpct,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.454,0.001
qpct,NNscore2.0/GlideSP,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.454,0.001
rock-1,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.512,0.071
rock-1,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.512,0.071
rock-1,NNscore2.0/GlideSP,5.0,NEF,,1.979,6.384,1.979,40,1240,62,3.958,0.672,2.046,0.525,9.895,0.041,0.04,0.512,0.071
rxr,NNscore2.0/GlideSP,0.5,NEF,,5.184,16.723,5.184,40,1240,7,1.171,0.858,6.024,0.512,16.723,0.058,0.041,0.694,0.363
rxr,NNscore2.0/GlideSP,1.0,NEF,,7.78,25.097,7.78,40,1240,13,3.263,0.91,10.052,0.537,25.097,0.127,0.109,0.694,0.363
rxr,NNscore2.0/GlideSP,5.0,NEF,,5.94,19.161,5.94,40,1240,62,11.88,0.877,7.111,0.628,29.7,0.207,0.202,0.694,0.363
sars-hcov,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,39,1209,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.488,0.085
sars-hcov,NNscore2.0/GlideSP,1.0,NEF,,2.37,7.645,2.37,39,1209,13,0.994,0.713,2.483,0.508,7.645,0.026,0.022,0.488,0.085
sars-hcov,NNscore2.0/GlideSP,5.0,NEF,,3.032,9.781,3.032,39,1209,61,5.966,0.765,3.252,0.553,15.298,0.086,0.083,0.488,0.085
sirt2,NNscore2.0/GlideSP,0.5,NEF,,4.361,14.068,4.361,40,1240,7,0.985,0.831,4.911,0.51,14.068,0.046,0.033,0.497,0.052
sirt2,NNscore2.0/GlideSP,1.0,NEF,,2.35,7.581,2.35,40,1240,13,0.985,0.711,2.461,0.507,7.581,0.025,0.022,0.497,0.052
sirt2,NNscore2.0/GlideSP,5.0,NEF,,0.985,3.177,0.985,40,1240,62,1.97,0.496,0.985,0.5,4.925,-0.001,-0.001,0.497,0.052
src,NNscore2.0/GlideSP,0.5,NEF,,4.436,14.31,4.436,40,1240,7,1.002,0.834,5.01,0.51,14.31,0.047,0.033,0.557,0.117
src,NNscore2.0/GlideSP,1.0,NEF,,4.78,15.419,4.78,40,1240,13,2.005,0.845,5.469,0.52,15.419,0.071,0.061,0.557,0.117
src,NNscore2.0/GlideSP,5.0,NEF,,2.545,8.21,2.545,40,1240,62,5.09,0.728,2.683,0.54,12.725,0.065,0.063,0.557,0.117
thrombin,NNscore2.0/GlideSP,0.5,NEF,,4.553,14.687,4.553,40,1240,7,1.028,0.838,5.165,0.51,14.687,0.049,0.034,0.733,0.164
thrombin,NNscore2.0/GlideSP,1.0,NEF,,4.9,15.806,4.9,40,1240,13,2.055,0.849,5.632,0.521,15.806,0.073,0.063,0.733,0.164
thrombin,NNscore2.0/GlideSP,5.0,NEF,,3.657,11.797,3.657,40,1240,62,7.314,0.8,4.012,0.569,18.285,0.111,0.108,0.733,0.164
tie2,NNscore2.0/GlideSP,0.5,NEF,,9.992,32.232,9.992,40,1240,7,2.256,0.935,14.269,0.526,32.232,0.124,0.087,0.625,0.177
tie2,NNscore2.0/GlideSP,1.0,NEF,,7.49,24.161,7.49,40,1240,13,3.141,0.905,9.558,0.535,24.161,0.122,0.104,0.625,0.177
tie2,NNscore2.0/GlideSP,5.0,NEF,,1.998,6.445,1.998,40,1240,62,3.996,0.674,2.067,0.526,9.99,0.042,0.041,0.625,0.177
tk,NNscore2.0/GlideSP,0.5,NEF,,9.04,29.161,9.04,40,1240,7,2.041,0.925,12.35,0.523,29.161,0.111,0.078,0.823,0.351
tk,NNscore2.0/GlideSP,1.0,NEF,,14.6,47.097,14.6,40,1240,13,6.123,0.964,26.707,0.574,47.097,0.256,0.219,0.823,0.351
tk,NNscore2.0/GlideSP,5.0,NEF,,7.145,23.048,7.145,40,1240,62,14.29,0.9,8.986,0.659,35.725,0.257,0.251,0.823,0.351
tp,NNscore2.0/GlideSP,0.5,NEF,,5.473,17.655,5.473,40,1240,7,1.236,0.865,6.432,0.513,17.655,0.062,0.043,0.612,0.149
tp,NNscore2.0/GlideSP,1.0,NEF,,2.99,9.645,2.99,40,1240,13,1.254,0.762,3.202,0.511,9.645,0.037,0.032,0.612,0.149
tp,NNscore2.0/GlideSP,5.0,NEF,,2.576,8.31,2.576,40,1240,62,5.152,0.731,2.719,0.541,12.88,0.066,0.064,0.612,0.149
tpa,NNscore2.0/GlideSP,0.5,NEF,,5.092,16.426,5.092,40,1240,7,1.15,0.855,5.896,0.512,16.426,0.056,0.04,0.677,0.066
tpa,NNscore2.0/GlideSP,1.0,NEF,,2.55,8.226,2.55,40,1240,13,1.069,0.729,2.689,0.508,8.226,0.029,0.025,0.677,0.066
tpa,NNscore2.0/GlideSP,5.0,NEF,,1.036,3.342,1.036,40,1240,62,2.072,0.509,1.037,0.501,5.18,0.002,0.001,0.677,0.066
ts,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1239,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.525,0.022
ts,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1239,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.525,0.022
ts,NNscore2.0/GlideSP,5.0,NEF,,0.5,1.614,0.5,40,1239,62,1.001,0.33,0.492,0.487,2.502,-0.021,-0.02,0.525,0.022
upa,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.662,0.001
upa,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.662,0.001
upa,NNscore2.0/GlideSP,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.662,0.001
vegfr1,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.672,0.107
vegfr1,NNscore2.0/GlideSP,1.0,NEF,,2.5,8.065,2.5,40,1240,13,1.048,0.725,2.632,0.508,8.065,0.028,0.024,0.672,0.107
vegfr1,NNscore2.0/GlideSP,5.0,NEF,,2.627,8.474,2.627,40,1240,62,5.254,0.735,2.778,0.542,13.135,0.068,0.066,0.672,0.107
vegfr2,NNscore2.0/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.578,0.081
vegfr2,NNscore2.0/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.578,0.081
vegfr2,NNscore2.0/GlideSP,5.0,NEF,,3.077,9.926,3.077,40,1240,62,6.154,0.768,3.306,0.554,15.385,0.087,0.085,0.578,0.081
11betahsd1,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.5,0.075
11betahsd1,OnionNet/GlideSP,1.0,NEF,,2.51,8.097,2.51,40,1240,13,1.053,0.726,2.643,0.508,8.097,0.028,0.024,0.5,0.075
11betahsd1,OnionNet/GlideSP,5.0,NEF,,2.558,8.252,2.558,40,1240,62,5.116,0.73,2.698,0.54,12.79,0.065,0.064,0.5,0.075
17betahsd1,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.575,0.033
17betahsd1,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.575,0.033
17betahsd1,OnionNet/GlideSP,5.0,NEF,,1.484,4.787,1.484,40,1240,62,2.968,0.601,1.508,0.513,7.42,0.02,0.02,0.575,0.033
a2a,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.636,0.123
a2a,OnionNet/GlideSP,1.0,NEF,,2.36,7.613,2.36,40,1240,13,0.99,0.712,2.472,0.507,7.613,0.026,0.022,0.636,0.123
a2a,OnionNet/GlideSP,5.0,NEF,,2.971,9.584,2.971,40,1240,62,5.942,0.761,3.18,0.551,14.855,0.083,0.08,0.636,0.123
ace,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.481,0.127
ace,OnionNet/GlideSP,1.0,NEF,,4.75,15.323,4.75,40,1240,13,1.992,0.844,5.429,0.52,15.323,0.07,0.06,0.481,0.127
ace,OnionNet/GlideSP,5.0,NEF,,2.49,8.032,2.49,40,1240,62,4.98,0.724,2.62,0.538,12.45,0.062,0.061,0.481,0.127
ace2,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.319,0.007
ace2,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.319,0.007
ace2,OnionNet/GlideSP,5.0,NEF,,0.999,3.223,0.999,40,1240,62,1.998,0.5,0.999,0.5,4.995,-0.0,-0.0,0.319,0.007
ache,OnionNet/GlideSP,0.5,NEF,,4.361,14.068,4.361,40,1240,7,0.985,0.831,4.911,0.51,14.068,0.046,0.033,0.539,0.118
ache,OnionNet/GlideSP,1.0,NEF,,2.35,7.581,2.35,40,1240,13,0.985,0.711,2.461,0.507,7.581,0.025,0.022,0.539,0.118
ache,OnionNet/GlideSP,5.0,NEF,,2.462,7.942,2.462,40,1240,62,4.924,0.721,2.588,0.538,12.31,0.061,0.06,0.539,0.118
adam17,OnionNet/GlideSP,0.5,NEF,,8.786,28.342,8.786,40,1240,7,1.984,0.922,11.865,0.523,28.342,0.107,0.076,0.73,0.201
adam17,OnionNet/GlideSP,1.0,NEF,,9.46,30.516,9.46,40,1240,13,3.967,0.929,13.175,0.546,30.516,0.159,0.136,0.73,0.201
adam17,OnionNet/GlideSP,5.0,NEF,,3.472,11.2,3.472,40,1240,62,6.944,0.791,3.784,0.564,17.36,0.104,0.101,0.73,0.201
adrb2,OnionNet/GlideSP,0.5,NEF,,9.592,30.942,9.592,40,1240,7,2.166,0.931,13.442,0.525,30.942,0.118,0.083,0.682,0.149
adrb2,OnionNet/GlideSP,1.0,NEF,,4.8,15.484,4.8,40,1240,13,2.013,0.846,5.496,0.521,15.484,0.071,0.061,0.682,0.149
adrb2,OnionNet/GlideSP,5.0,NEF,,1.488,4.8,1.488,40,1240,62,2.976,0.602,1.513,0.513,7.44,0.02,0.02,0.682,0.149
akt1,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.587,0.012
akt1,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.587,0.012
akt1,OnionNet/GlideSP,5.0,NEF,,1.01,3.258,1.01,40,1240,62,2.02,0.503,1.01,0.5,5.05,0.0,0.0,0.587,0.012
alr2,OnionNet/GlideSP,0.5,NEF,,4.379,14.126,4.379,40,1240,7,0.989,0.832,4.935,0.51,14.126,0.046,0.033,0.42,0.069
alr2,OnionNet/GlideSP,1.0,NEF,,2.36,7.613,2.36,40,1240,13,0.99,0.712,2.472,0.507,7.613,0.026,0.022,0.42,0.069
alr2,OnionNet/GlideSP,5.0,NEF,,0.494,1.594,0.494,40,1240,62,0.988,0.327,0.486,0.487,2.47,-0.021,-0.021,0.42,0.069
ar,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.706,0.12
ar,OnionNet/GlideSP,1.0,NEF,,3.22,10.387,3.22,40,1240,13,1.35,0.777,3.477,0.512,10.387,0.042,0.036,0.706,0.12
ar,OnionNet/GlideSP,5.0,NEF,,2.821,9.1,2.821,40,1240,62,5.642,0.75,3.003,0.547,14.105,0.076,0.074,0.706,0.12
aurka,OnionNet/GlideSP,0.5,NEF,,4.432,14.297,4.432,40,1240,7,1.001,0.833,5.005,0.51,14.297,0.047,0.033,0.603,0.074
aurka,OnionNet/GlideSP,1.0,NEF,,2.39,7.71,2.39,40,1240,13,1.002,0.715,2.506,0.508,7.71,0.026,0.022,0.603,0.074
aurka,OnionNet/GlideSP,5.0,NEF,,2.543,8.203,2.543,40,1240,62,5.086,0.728,2.681,0.54,12.715,0.065,0.063,0.603,0.074
aurkb,OnionNet/GlideSP,0.5,NEF,,4.339,13.997,4.339,40,1240,7,0.98,0.83,4.882,0.51,13.997,0.046,0.032,0.592,0.1
aurkb,OnionNet/GlideSP,1.0,NEF,,2.34,7.548,2.34,40,1240,13,0.981,0.71,2.449,0.507,7.548,0.025,0.022,0.592,0.1
aurkb,OnionNet/GlideSP,5.0,NEF,,2.49,8.032,2.49,40,1240,62,4.98,0.724,2.62,0.538,12.45,0.062,0.061,0.592,0.1
bcl2,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.627,0.052
bcl2,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.627,0.052
bcl2,OnionNet/GlideSP,5.0,NEF,,3.452,11.135,3.452,40,1240,62,6.904,0.79,3.759,0.563,17.26,0.103,0.1,0.627,0.052
braf,OnionNet/GlideSP,0.5,NEF,,4.429,14.287,4.429,40,1240,7,1.0,0.833,5.001,0.51,14.287,0.047,0.033,0.568,0.085
braf,OnionNet/GlideSP,1.0,NEF,,2.38,7.677,2.38,40,1240,13,0.998,0.714,2.495,0.507,7.677,0.026,0.022,0.568,0.085
braf,OnionNet/GlideSP,5.0,NEF,,1.525,4.919,1.525,40,1240,62,3.05,0.608,1.552,0.514,7.625,0.022,0.021,0.568,0.085
catl,OnionNet/GlideSP,0.5,NEF,,4.404,14.206,4.404,40,1240,7,0.994,0.832,4.968,0.51,14.206,0.047,0.033,0.531,0.074
catl,OnionNet/GlideSP,1.0,NEF,,2.37,7.645,2.37,40,1240,13,0.994,0.713,2.483,0.507,7.645,0.026,0.022,0.531,0.074
catl,OnionNet/GlideSP,5.0,NEF,,0.497,1.603,0.497,40,1240,62,0.994,0.328,0.489,0.487,2.485,-0.021,-0.021,0.531,0.074
cdk2,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.57,0.004
cdk2,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.57,0.004
cdk2,OnionNet/GlideSP,5.0,NEF,,0.498,1.606,0.498,40,1240,62,0.996,0.329,0.49,0.487,2.49,-0.021,-0.02,0.57,0.004
cox1,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.455,0.001
cox1,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.455,0.001
cox1,OnionNet/GlideSP,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.455,0.001
