Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
parp1,OnionNet/GlideSP,1.0,NEF,,5.12,8.512,5.12,508,30558,306,26.045,0.846,5.503,0.521,8.512,0.054,0.052,0.766,0.15
pde5a,OnionNet/GlideSP,1.0,NEF,,1.18,1.68,1.18,398,27948,280,4.705,0.542,1.183,0.501,1.68,0.002,0.002,0.577,0.06
pgh1,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,195,10995,110,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.506,0.018
pgh2,OnionNet/GlideSP,1.0,NEF,,1.36,2.508,1.36,435,23585,236,5.92,0.578,1.369,0.502,2.508,0.005,0.005,0.495,0.032
plk1,OnionNet/GlideSP,1.0,NEF,,3.86,5.98,3.86,107,6907,70,4.186,0.802,4.042,0.515,5.98,0.036,0.035,0.686,0.122
pnph,OnionNet/GlideSP,1.0,NEF,,8.73,12.749,8.73,103,7053,71,9.052,0.908,9.86,0.539,12.749,0.095,0.093,0.56,0.163
ppara,OnionNet/GlideSP,1.0,NEF,,1.12,2.113,1.12,373,19772,198,4.184,0.529,1.123,0.501,2.113,0.002,0.002,0.447,0.022
ppard,OnionNet/GlideSP,1.0,NEF,,1.39,2.671,1.39,240,12490,125,3.339,0.583,1.401,0.502,2.671,0.005,0.005,0.445,0.014
pparg,OnionNet/GlideSP,1.0,NEF,,1.38,2.59,1.38,484,25784,258,6.683,0.582,1.39,0.502,2.59,0.005,0.005,0.5,0.044
prgr,OnionNet/GlideSP,1.0,NEF,,1.78,3.271,1.78,293,15943,160,5.234,0.644,1.806,0.504,3.271,0.011,0.01,0.62,0.063
ptn1,OnionNet/GlideSP,1.0,NEF,,4.47,7.874,4.47,130,7380,74,5.827,0.827,4.767,0.518,7.874,0.047,0.045,0.608,0.104
pur2,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,50,2750,28,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.104,0.002
pygm,OnionNet/GlideSP,1.0,NEF,,1.72,3.289,1.72,77,4027,41,1.348,0.636,1.744,0.504,3.289,0.01,0.01,0.579,0.098
pyrd,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,111,6561,66,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.573,0.007
reni,OnionNet/GlideSP,1.0,NEF,,0.52,0.766,0.52,104,7062,71,0.544,0.34,0.516,0.498,0.766,-0.006,-0.006,0.518,0.025
rock1,OnionNet/GlideSP,1.0,NEF,,3.88,6.062,3.88,100,6400,64,3.88,0.803,4.066,0.515,6.062,0.036,0.036,0.728,0.104
rxra,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,131,7081,71,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.537,0.019
sahh,OnionNet/GlideSP,1.0,NEF,,2.23,3.999,2.23,63,3513,36,1.44,0.695,2.281,0.506,3.999,0.017,0.016,0.577,0.127
src,OnionNet/GlideSP,1.0,NEF,,0.98,1.466,0.98,524,35024,351,5.146,0.495,0.98,0.5,1.466,-0.0,-0.0,0.577,0.038
tgfr1,OnionNet/GlideSP,1.0,NEF,,1.42,2.188,1.42,133,8633,87,1.903,0.588,1.429,0.502,2.188,0.005,0.005,0.766,0.057
thb,OnionNet/GlideSP,1.0,NEF,,2.45,3.341,2.45,103,7553,76,2.539,0.714,2.5,0.507,3.341,0.017,0.017,0.437,0.042
thrb,OnionNet/GlideSP,1.0,NEF,,4.46,7.486,4.46,461,27465,275,20.587,0.826,4.74,0.518,7.486,0.045,0.044,0.666,0.126
try1,OnionNet/GlideSP,1.0,NEF,,2.95,5.012,2.95,449,26429,265,13.281,0.753,3.053,0.51,5.012,0.026,0.025,0.659,0.108
tryb1,OnionNet/GlideSP,1.0,NEF,,1.17,2.221,1.17,148,7798,78,1.732,0.54,1.174,0.501,2.221,0.002,0.002,0.637,0.059
tysy,OnionNet/GlideSP,1.0,NEF,,1.94,3.083,1.94,109,6859,69,2.127,0.663,1.97,0.505,3.083,0.012,0.012,0.342,0.046
urok,OnionNet/GlideSP,1.0,NEF,,0.65,1.052,0.65,162,10012,101,1.062,0.393,0.646,0.498,1.052,-0.005,-0.004,0.658,0.06
vgfr2,OnionNet/GlideSP,1.0,NEF,,2.43,3.919,2.43,409,25359,254,9.955,0.713,2.488,0.507,3.919,0.018,0.018,0.606,0.076
wee1,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,102,6252,63,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.751,0.038
xiap,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,100,5250,53,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.545,0.015
aa2ar,RF-Scorev4/GlideSP,1.0,NEF,,0.59,0.888,0.59,482,32032,321,2.85,0.37,0.586,0.498,0.888,-0.005,-0.005,0.656,0.021
abl1,RF-Scorev4/GlideSP,1.0,NEF,,3.76,6.26,3.76,182,10932,110,6.886,0.798,3.944,0.514,6.26,0.036,0.035,0.753,0.117
ace,RF-Scorev4/GlideSP,1.0,NEF,,7.25,11.899,7.25,282,17182,172,20.466,0.89,8.094,0.532,11.899,0.081,0.079,0.61,0.271
aces,RF-Scorev4/GlideSP,1.0,NEF,,9.34,15.845,9.34,453,26703,268,42.464,0.916,10.91,0.543,15.845,0.11,0.107,0.597,0.215
ada,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,93,5543,56,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.508,0.044
ada17,RF-Scorev4/GlideSP,1.0,NEF,,8.99,13.128,8.99,532,36432,365,47.916,0.911,10.197,0.541,13.128,0.098,0.096,0.639,0.203
adrb1,RF-Scorev4/GlideSP,1.0,NEF,,6.3,9.667,6.3,247,16097,161,15.564,0.873,6.867,0.527,9.667,0.067,0.065,0.615,0.163
adrb2,RF-Scorev4/GlideSP,1.0,NEF,,2.68,4.065,2.68,231,15231,153,6.219,0.733,2.751,0.509,4.065,0.021,0.021,0.587,0.076
akt1,RF-Scorev4/GlideSP,1.0,NEF,,0.71,1.242,0.71,293,16743,168,2.087,0.414,0.706,0.499,1.242,-0.004,-0.004,0.67,0.023
akt2,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,117,7017,71,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.705,0.018
aldr,RF-Scorev4/GlideSP,1.0,NEF,,7.75,13.454,7.75,159,9159,92,12.378,0.898,8.799,0.534,13.454,0.09,0.087,0.548,0.143
ampc,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.434,0.0
andr,RF-Scorev4/GlideSP,1.0,NEF,,7.22,13.285,7.22,269,14619,147,19.529,0.891,8.173,0.532,13.285,0.086,0.082,0.714,0.183
aofb,RF-Scorev4/GlideSP,1.0,NEF,,2.39,4.152,2.39,122,7022,71,2.948,0.71,2.45,0.507,4.152,0.019,0.018,0.537,0.056
bace1,RF-Scorev4/GlideSP,1.0,NEF,,4.16,6.404,4.16,283,18383,184,11.784,0.814,4.376,0.516,6.404,0.04,0.039,0.668,0.109
braf,RF-Scorev4/GlideSP,1.0,NEF,,4.45,6.696,4.45,152,10102,102,6.83,0.824,4.698,0.518,6.696,0.043,0.042,0.809,0.129
cah2,RF-Scorev4/GlideSP,1.0,NEF,,6.96,10.815,6.96,492,31664,317,34.282,0.885,7.683,0.53,10.815,0.075,0.073,0.646,0.158
casp3,RF-Scorev4/GlideSP,1.0,NEF,,2.0,3.652,2.0,199,10899,109,3.98,0.671,2.038,0.505,3.652,0.014,0.013,0.491,0.05
cdk2,RF-Scorev4/GlideSP,1.0,NEF,,4.27,7.146,4.27,474,28324,284,20.294,0.819,4.522,0.517,7.146,0.043,0.042,0.686,0.118
comt,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,41,3891,39,0.0,0.0,0.0,0.495,0.0,-0.01,-0.01,0.41,0.0
cp2c9,RF-Scorev4/GlideSP,1.0,NEF,,4.94,7.831,4.94,120,7570,76,5.951,0.841,5.275,0.52,7.831,0.05,0.049,0.573,0.115
cp3a4,RF-Scorev4/GlideSP,1.0,NEF,,3.44,4.886,3.44,170,11970,120,5.863,0.781,3.565,0.512,4.886,0.029,0.029,0.619,0.1
csf1r,RF-Scorev4/GlideSP,1.0,NEF,,12.04,16.228,12.04,166,12316,124,20.123,0.934,14.179,0.556,16.228,0.13,0.129,0.791,0.26
cxcr4,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0.0,0.0,0.0,0.495,0.0,-0.011,-0.011,0.665,0.022
def,RF-Scorev4/GlideSP,1.0,NEF,,8.16,14.345,8.16,102,5802,59,8.464,0.903,9.359,0.537,14.345,0.097,0.093,0.709,0.244
dhi1,RF-Scorev4/GlideSP,1.0,NEF,,3.11,5.215,3.11,330,19680,197,10.273,0.763,3.226,0.511,5.215,0.028,0.027,0.668,0.077
dpp4,RF-Scorev4/GlideSP,1.0,NEF,,4.45,5.718,4.45,533,41483,415,23.728,0.823,4.659,0.517,5.718,0.04,0.039,0.647,0.111
drd3,RF-Scorev4/GlideSP,1.0,NEF,,2.86,3.976,2.86,480,34530,346,13.756,0.746,2.937,0.509,3.976,0.022,0.022,0.631,0.085
dyr,RF-Scorev4/GlideSP,1.0,NEF,,1.6,2.12,1.6,231,17431,175,3.711,0.617,1.613,0.503,2.12,0.007,0.007,0.667,0.056
egfr,RF-Scorev4/GlideSP,1.0,NEF,,2.18,3.32,2.18,542,35592,356,11.818,0.689,2.221,0.506,3.32,0.015,0.014,0.686,0.073
esr1,RF-Scorev4/GlideSP,1.0,NEF,,13.5,24.542,13.5,383,21068,211,51.784,0.946,17.565,0.564,24.542,0.171,0.164,0.714,0.315
esr2,RF-Scorev4/GlideSP,1.0,NEF,,4.69,8.369,4.69,367,20566,206,17.241,0.834,5.027,0.519,8.369,0.05,0.048,0.761,0.139
fa10,RF-Scorev4/GlideSP,1.0,NEF,,13.39,24.913,13.39,537,28862,289,71.999,0.946,17.501,0.563,24.913,0.172,0.163,0.849,0.499
fa7,RF-Scorev4/GlideSP,1.0,NEF,,9.6,17.197,9.6,114,6364,64,11.006,0.919,11.386,0.544,17.197,0.117,0.112,0.836,0.237
fabp4,RF-Scorev4/GlideSP,1.0,NEF,,1.73,2.907,1.73,47,2797,28,0.814,0.637,1.752,0.504,2.907,0.01,0.009,0.575,0.044
fak1,RF-Scorev4/GlideSP,1.0,NEF,,5.3,9.725,5.3,100,5450,55,5.349,0.852,5.763,0.522,9.725,0.059,0.057,0.796,0.14
fgfr1,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,139,8839,89,0.0,0.0,0.0,0.495,0.0,-0.013,-0.012,0.518,0.113
fkb1a,RF-Scorev4/GlideSP,1.0,NEF,,0.36,0.676,0.36,111,5911,60,0.406,0.262,0.356,0.497,0.676,-0.009,-0.009,0.575,0.031
fnta,RF-Scorev4/GlideSP,1.0,NEF,,2.91,3.307,2.91,592,52092,521,17.23,0.748,2.975,0.51,3.307,0.021,0.021,0.725,0.102
fpps,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,85,8935,90,0.0,0.0,0.0,0.495,0.0,-0.01,-0.01,0.348,0.0
gcr,RF-Scorev4/GlideSP,1.0,NEF,,0.9,1.522,0.9,258,15258,153,2.328,0.473,0.898,0.499,1.522,-0.001,-0.001,0.655,0.041
glcm,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,54,3854,39,0.0,0.0,0.0,0.495,0.0,-0.012,-0.012,0.505,0.014
gria2,RF-Scorev4/GlideSP,1.0,NEF,,0.69,0.908,0.69,158,12003,121,1.099,0.407,0.687,0.498,0.908,-0.004,-0.004,0.552,0.028
grik1,RF-Scorev4/GlideSP,1.0,NEF,,3.26,4.951,3.26,101,6651,67,3.317,0.772,3.378,0.512,4.951,0.028,0.028,0.48,0.062
hdac2,RF-Scorev4/GlideSP,1.0,NEF,,1.3,2.294,1.3,185,10485,105,2.408,0.567,1.307,0.502,2.294,0.004,0.004,0.652,0.046
hdac8,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,170,10620,107,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.654,0.004
hivint,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,100,6750,68,0.0,0.0,0.0,0.495,0.0,-0.012,-0.012,0.431,0.008
hivpr,RF-Scorev4/GlideSP,1.0,NEF,,12.55,18.538,12.55,536,36286,363,67.294,0.938,15.178,0.559,18.538,0.142,0.139,0.636,0.353
hivrt,RF-Scorev4/GlideSP,1.0,NEF,,1.27,2.232,1.27,338,19229,193,4.308,0.561,1.276,0.501,2.232,0.004,0.003,0.52,0.041
hmdh,RF-Scorev4/GlideSP,1.0,NEF,,0.67,1.277,0.67,170,8920,90,1.149,0.4,0.666,0.498,1.277,-0.005,-0.004,0.448,0.032
hs90a,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,88,4938,50,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.52,0.008
hxk4,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,92,4792,48,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.613,0.003
igf1r,RF-Scorev4/GlideSP,1.0,NEF,,3.99,6.25,3.99,148,9448,95,5.938,0.807,4.189,0.515,6.25,0.038,0.037,0.749,0.07
inha,RF-Scorev4/GlideSP,1.0,NEF,,2.87,5.267,2.87,43,2343,24,1.264,0.748,2.974,0.51,5.267,0.026,0.025,0.729,0.114
ital,RF-Scorev4/GlideSP,1.0,NEF,,4.8,7.668,4.8,138,8638,87,6.672,0.836,5.116,0.519,7.668,0.049,0.048,0.574,0.099
jak2,RF-Scorev4/GlideSP,1.0,NEF,,8.58,13.895,8.58,107,6607,67,9.31,0.907,9.803,0.539,13.895,0.098,0.096,0.799,0.174
kif11,RF-Scorev4/GlideSP,1.0,NEF,,4.56,7.593,4.56,116,6966,70,5.315,0.829,4.853,0.518,7.593,0.047,0.045,0.7,0.144
kit,RF-Scorev4/GlideSP,1.0,NEF,,3.59,5.614,3.59,166,10616,107,6.007,0.789,3.744,0.513,5.614,0.033,0.032,0.756,0.11
kith,RF-Scorev4/GlideSP,1.0,NEF,,3.77,7.392,3.77,57,2907,30,2.218,0.8,3.991,0.515,7.392,0.04,0.038,0.414,0.146
kpcb,RF-Scorev4/GlideSP,1.0,NEF,,1.69,2.582,1.69,135,8835,89,2.298,0.631,1.708,0.504,2.582,0.009,0.008,0.577,0.054
lck,RF-Scorev4/GlideSP,1.0,NEF,,10.32,15.58,10.32,420,27820,279,43.469,0.923,12.04,0.547,15.58,0.116,0.114,0.779,0.244
lkha4,RF-Scorev4/GlideSP,1.0,NEF,,3.31,5.883,3.31,171,9621,97,5.707,0.776,3.454,0.512,5.883,0.031,0.03,0.695,0.105
mapk2,RF-Scorev4/GlideSP,1.0,NEF,,2.43,3.926,2.43,101,6251,63,2.474,0.713,2.488,0.507,3.926,0.018,0.018,0.642,0.075
mcr,RF-Scorev4/GlideSP,1.0,NEF,,9.12,16.348,9.12,94,5244,53,8.664,0.915,10.707,0.542,16.348,0.111,0.106,0.813,0.247
met,RF-Scorev4/GlideSP,1.0,NEF,,6.58,9.568,6.58,166,11416,115,11.003,0.878,7.17,0.529,9.568,0.068,0.067,0.814,0.158
mk01,RF-Scorev4/GlideSP,1.0,NEF,,5.73,9.779,5.73,79,4629,47,4.596,0.862,6.243,0.524,9.779,0.063,0.061,0.741,0.161
mk10,RF-Scorev4/GlideSP,1.0,NEF,,2.69,4.173,2.69,104,6704,68,2.838,0.734,2.764,0.509,4.173,0.021,0.021,0.74,0.101
mk14,RF-Scorev4/GlideSP,1.0,NEF,,7.77,12.329,7.77,578,36428,365,44.999,0.897,8.722,0.534,12.329,0.086,0.084,0.689,0.173
mmp13,RF-Scorev4/GlideSP,1.0,NEF,,3.13,4.74,3.13,572,37772,378,17.917,0.764,3.236,0.511,4.74,0.027,0.026,0.615,0.077
mp2k1,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,121,8271,83,0.0,0.0,0.0,0.495,0.0,-0.012,-0.012,0.501,0.001
nos1,RF-Scorev4/GlideSP,1.0,NEF,,0.85,1.043,0.85,100,8150,82,0.855,0.459,0.848,0.499,1.043,-0.002,-0.002,0.592,0.042
nram,RF-Scorev4/GlideSP,1.0,NEF,,2.22,3.454,2.22,98,6298,63,2.176,0.694,2.264,0.506,3.454,0.015,0.015,0.756,0.141
pa2ga,RF-Scorev4/GlideSP,1.0,NEF,,5.54,10.449,5.54,99,5249,53,5.538,0.859,6.07,0.523,10.449,0.064,0.061,0.641,0.108
parp1,RF-Scorev4/GlideSP,1.0,NEF,,7.14,11.87,7.14,508,30558,306,36.321,0.888,7.967,0.531,11.87,0.08,0.078,0.719,0.148
pde5a,RF-Scorev4/GlideSP,1.0,NEF,,0.89,1.267,0.89,398,27948,280,3.549,0.471,0.889,0.499,1.267,-0.001,-0.001,0.599,0.023
pgh1,RF-Scorev4/GlideSP,1.0,NEF,,0.45,0.798,0.45,195,10995,110,0.878,0.308,0.446,0.497,0.798,-0.007,-0.007,0.552,0.016
pgh2,RF-Scorev4/GlideSP,1.0,NEF,,1.13,2.084,1.13,435,23585,236,4.919,0.531,1.133,0.501,2.084,0.002,0.002,0.512,0.026
plk1,RF-Scorev4/GlideSP,1.0,NEF,,1.31,2.029,1.31,107,6907,70,1.421,0.568,1.316,0.502,2.029,0.004,0.004,0.734,0.046
pnph,RF-Scorev4/GlideSP,1.0,NEF,,3.05,4.454,3.05,103,7053,71,3.162,0.759,3.146,0.51,4.454,0.025,0.025,0.601,0.141
ppara,RF-Scorev4/GlideSP,1.0,NEF,,5.58,10.527,5.58,373,19772,198,20.843,0.86,6.119,0.523,10.527,0.064,0.061,0.695,0.176
ppard,RF-Scorev4/GlideSP,1.0,NEF,,9.74,18.716,9.74,240,12490,125,23.395,0.922,11.752,0.545,18.716,0.123,0.117,0.684,0.231
pparg,RF-Scorev4/GlideSP,1.0,NEF,,4.43,8.316,4.43,484,25784,258,21.455,0.826,4.741,0.517,8.316,0.048,0.045,0.646,0.125
prgr,RF-Scorev4/GlideSP,1.0,NEF,,6.52,11.982,6.52,293,15943,160,19.172,0.879,7.271,0.528,11.982,0.076,0.073,0.737,0.158
ptn1,RF-Scorev4/GlideSP,1.0,NEF,,12.06,21.244,12.06,130,7380,74,15.72,0.938,15.043,0.556,21.244,0.149,0.143,0.743,0.319
pur2,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,50,2750,28,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.808,0.056
pygm,RF-Scorev4/GlideSP,1.0,NEF,,3.44,6.578,3.44,77,4027,41,2.697,0.783,3.612,0.513,6.578,0.035,0.033,0.591,0.072
pyrd,RF-Scorev4/GlideSP,1.0,NEF,,3.05,5.16,3.05,111,6561,66,3.406,0.76,3.162,0.51,5.16,0.027,0.026,0.763,0.103
reni,RF-Scorev4/GlideSP,1.0,NEF,,5.41,7.967,5.41,104,7062,71,5.657,0.853,5.792,0.522,7.967,0.054,0.053,0.629,0.237
rock1,RF-Scorev4/GlideSP,1.0,NEF,,2.96,4.625,2.96,100,6400,64,2.96,0.753,3.055,0.51,4.625,0.025,0.024,0.736,0.105
rxra,RF-Scorev4/GlideSP,1.0,NEF,,7.57,14.005,7.57,131,7081,71,9.943,0.896,8.64,0.534,14.005,0.091,0.087,0.654,0.182
sahh,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,63,3513,36,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.611,0.018
src,RF-Scorev4/GlideSP,1.0,NEF,,1.22,1.825,1.22,524,35024,351,6.407,0.55,1.224,0.501,1.825,0.003,0.003,0.675,0.046
tgfr1,RF-Scorev4/GlideSP,1.0,NEF,,0.36,0.555,0.36,133,8633,87,0.483,0.263,0.356,0.497,0.555,-0.008,-0.008,0.742,0.017
thb,RF-Scorev4/GlideSP,1.0,NEF,,7.96,10.855,7.96,103,7553,76,8.25,0.898,8.808,0.536,10.855,0.083,0.082,0.621,0.257
thrb,RF-Scorev4/GlideSP,1.0,NEF,,3.29,5.522,3.29,461,27465,275,15.186,0.774,3.424,0.512,5.522,0.03,0.029,0.744,0.103
try1,RF-Scorev4/GlideSP,1.0,NEF,,4.82,8.189,4.82,449,26429,265,21.7,0.838,5.161,0.519,8.189,0.051,0.049,0.748,0.134
tryb1,RF-Scorev4/GlideSP,1.0,NEF,,12.83,24.35,12.83,148,7798,78,18.993,0.943,16.638,0.56,24.35,0.165,0.157,0.721,0.243
tysy,RF-Scorev4/GlideSP,1.0,NEF,,9.19,14.604,9.19,109,6859,69,10.077,0.914,10.591,0.542,14.604,0.105,0.102,0.622,0.326
urok,RF-Scorev4/GlideSP,1.0,NEF,,1.98,3.204,1.98,162,10012,101,3.236,0.668,2.012,0.505,3.204,0.013,0.012,0.701,0.067
vgfr2,RF-Scorev4/GlideSP,1.0,NEF,,1.05,1.693,1.05,409,25359,254,4.301,0.512,1.051,0.5,1.693,0.001,0.001,0.614,0.04
wee1,RF-Scorev4/GlideSP,1.0,NEF,,41.15,67.135,41.15,102,6252,63,42.295,0.992,123.168,0.706,67.135,0.522,0.507,0.914,0.848
xiap,RF-Scorev4/GlideSP,1.0,NEF,,15.35,29.238,15.35,100,5250,53,15.496,0.955,21.279,0.574,29.238,0.202,0.192,0.819,0.353
aa2ar,RF-Scorev3/GlideSP,1.0,NEF,,0.47,0.707,0.47,482,32032,321,2.27,0.318,0.466,0.497,0.707,-0.007,-0.006,0.662,0.016
abl1,RF-Scorev3/GlideSP,1.0,NEF,,4.79,7.975,4.79,182,10932,110,8.772,0.837,5.118,0.519,7.975,0.05,0.048,0.689,0.125
ace,RF-Scorev3/GlideSP,1.0,NEF,,5.67,9.306,5.67,282,17182,172,16.006,0.86,6.149,0.524,9.306,0.061,0.059,0.612,0.227
aces,RF-Scorev3/GlideSP,1.0,NEF,,7.96,13.504,7.96,453,26703,268,36.19,0.9,9.047,0.536,13.504,0.092,0.089,0.535,0.192
ada,RF-Scorev3/GlideSP,1.0,NEF,,1.13,1.896,1.13,93,5543,56,1.062,0.531,1.133,0.501,1.896,0.002,0.002,0.513,0.04
ada17,RF-Scorev3/GlideSP,1.0,NEF,,7.93,11.58,7.93,532,36432,365,42.266,0.898,8.838,0.535,11.58,0.085,0.083,0.567,0.21
adrb1,RF-Scorev3/GlideSP,1.0,NEF,,1.52,2.332,1.52,247,16097,161,3.755,0.605,1.532,0.503,2.332,0.007,0.006,0.576,0.053
adrb2,RF-Scorev3/GlideSP,1.0,NEF,,1.34,2.032,1.34,231,15231,153,3.109,0.574,1.347,0.502,2.032,0.004,0.004,0.567,0.049
akt1,RF-Scorev3/GlideSP,1.0,NEF,,0.47,0.822,0.47,293,16743,168,1.382,0.318,0.466,0.497,0.822,-0.007,-0.007,0.647,0.015
akt2,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,117,7017,71,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.701,0.007
aldr,RF-Scorev3/GlideSP,1.0,NEF,,2.74,4.757,2.74,159,9159,92,4.376,0.739,2.827,0.509,4.757,0.023,0.022,0.517,0.086
ampc,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.482,0.023
andr,RF-Scorev3/GlideSP,1.0,NEF,,1.26,2.318,1.26,269,14619,147,3.408,0.559,1.266,0.501,2.318,0.004,0.003,0.622,0.038
aofb,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,122,7022,71,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.53,0.024
bace1,RF-Scorev3/GlideSP,1.0,NEF,,10.19,15.687,10.19,283,18383,184,28.864,0.922,11.9,0.547,15.687,0.116,0.113,0.616,0.242
braf,RF-Scorev3/GlideSP,1.0,NEF,,3.24,4.875,3.24,152,10102,102,4.973,0.77,3.355,0.511,4.875,0.028,0.027,0.673,0.067
cah2,RF-Scorev3/GlideSP,1.0,NEF,,12.22,18.988,12.22,492,31664,317,60.191,0.937,14.85,0.557,18.988,0.142,0.138,0.658,0.281
casp3,RF-Scorev3/GlideSP,1.0,NEF,,2.28,4.163,2.28,199,10899,109,4.538,0.7,2.336,0.507,4.163,0.018,0.017,0.452,0.074
cdk2,RF-Scorev3/GlideSP,1.0,NEF,,0.5,0.837,0.5,474,28324,284,2.376,0.331,0.496,0.497,0.837,-0.007,-0.006,0.662,0.021
comt,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,41,3891,39,0.0,0.0,0.0,0.495,0.0,-0.01,-0.01,0.356,0.0
cp2c9,RF-Scorev3/GlideSP,1.0,NEF,,8.23,13.046,8.23,120,7570,76,9.915,0.903,9.315,0.537,13.046,0.092,0.09,0.569,0.164
cp3a4,RF-Scorev3/GlideSP,1.0,NEF,,3.73,5.297,3.73,170,11970,120,6.357,0.795,3.883,0.514,5.297,0.033,0.032,0.569,0.094
csf1r,RF-Scorev3/GlideSP,1.0,NEF,,1.06,1.429,1.06,166,12316,124,1.772,0.515,1.061,0.5,1.429,0.001,0.001,0.731,0.022
cxcr4,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0.0,0.0,0.0,0.495,0.0,-0.011,-0.011,0.69,0.004
def,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,102,5802,59,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.623,0.012
dhi1,RF-Scorev3/GlideSP,1.0,NEF,,2.14,3.588,2.14,330,19680,197,7.069,0.686,2.182,0.506,3.588,0.015,0.014,0.662,0.068
dpp4,RF-Scorev3/GlideSP,1.0,NEF,,0.93,1.195,0.93,533,41483,415,4.959,0.482,0.929,0.5,1.195,-0.001,-0.001,0.634,0.025
drd3,RF-Scorev3/GlideSP,1.0,NEF,,3.43,4.768,3.43,480,34530,346,16.497,0.78,3.552,0.512,4.768,0.029,0.029,0.548,0.079
dyr,RF-Scorev3/GlideSP,1.0,NEF,,1.25,1.657,1.25,231,17431,175,2.899,0.556,1.254,0.501,1.657,0.003,0.003,0.647,0.039
egfr,RF-Scorev3/GlideSP,1.0,NEF,,2.66,4.051,2.66,542,35592,356,14.42,0.732,2.73,0.508,4.051,0.021,0.02,0.628,0.058
esr1,RF-Scorev3/GlideSP,1.0,NEF,,0.33,0.6,0.33,383,21068,211,1.266,0.246,0.326,0.497,0.6,-0.009,-0.009,0.801,0.03
esr2,RF-Scorev3/GlideSP,1.0,NEF,,0.17,0.303,0.17,367,20566,206,0.625,0.143,0.167,0.496,0.303,-0.011,-0.011,0.811,0.023
fa10,RF-Scorev3/GlideSP,1.0,NEF,,18.07,33.621,18.07,537,28862,289,97.164,0.964,26.716,0.587,33.621,0.236,0.225,0.85,0.575
fa7,RF-Scorev3/GlideSP,1.0,NEF,,10.13,18.146,10.13,114,6364,64,11.614,0.924,12.154,0.547,18.146,0.124,0.119,0.821,0.287
fabp4,RF-Scorev3/GlideSP,1.0,NEF,,1.73,2.907,1.73,47,2797,28,0.814,0.637,1.752,0.504,2.907,0.01,0.009,0.59,0.042
fak1,RF-Scorev3/GlideSP,1.0,NEF,,3.54,6.495,3.54,100,5450,55,3.572,0.788,3.716,0.513,6.495,0.035,0.034,0.757,0.071
